TransactionId,UserId,VisitYear,VisitMonth,VisitMode,AttractionId,Rating
8488,151,2022,11,Business,89,4.4
8489,709,2022,11,Family,114,1.1
8490,671,2020,2,Friends,386,3.7
8491,143,2020,6,Business,3,4.4
8492,266,2018,2,Family,500,1.4
8493,268,2020,2,Family,410,1.8
8494,934,2019,6,Family,258,3.0
8495,919,2023,12,Friends,297,4.9
8496,860,2018,12,Family,495,2.8
8497,303,2018,2,Couples,235,3.9
8498,374,2018,8,Couples,275,3.4
8499,262,2018,11,Couples,21,2.0
8500,793,2022,9,Solo,150,2.8
8501,481,2018,8,Couples,250,3.3
8502,383,2018,11,Business,19,3.2
8503,350,2023,2,Family,104,1.8
8504,283,2018,2,Solo,90,3.9
8505,23,2020,5,Family,391,2.7
8506,209,2018,1,Business,215,3.3
8507,829,2022,5,Friends,343,3.8
8508,827,2018,11,Couples,450,4.1
8509,644,2019,7,Friends,71,4.7
8510,166,2023,9,Friends,478,2.7
8511,601,2020,8,Business,174,4.4
8512,884,2018,6,Solo,404,2.0
8513,769,2018,5,Solo,142,1.9
8514,283,2021,7,Business,72,1.9
8515,948,2023,11,Couples,239,1.1
8516,607,2023,6,Couples,362,2.0
8517,827,2021,12,Business,82,3.0
8518,197,2021,6,Business,153,2.3
8519,651,2018,12,Family,65,1.7
8520,55,2019,12,Family,29,1.5
8521,642,2022,7,Solo,465,1.5
8522,456,2018,2,Business,497,1.8
8523,468,2023,8,Business,37,2.7
8524,12,2019,11,Friends,26,1.8
8525,346,2023,6,Friends,176,4.5
8526,838,2020,8,Family,278,3.4
8527,104,2018,11,Couples,22,4.4
8528,658,2023,1,Friends,182,2.5
8529,699,2019,1,Friends,362,4.5
8530,942,2018,1,Solo,494,2.1
8531,639,2018,6,Couples,164,1.9
8532,316,2018,5,Business,486,1.0
8533,963,2019,9,Business,166,4.2
8534,55,2021,11,Couples,486,3.7
8535,955,2023,10,Solo,153,2.3
8536,892,2018,5,Family,194,4.9
8537,529,2020,2,Friends,321,3.6
8538,279,2023,6,Solo,173,3.8
8539,792,2018,11,Friends,457,1.5
8540,405,2023,4,Friends,93,3.8
8541,986,2019,4,Solo,134,4.0
8542,652,2018,5,Friends,236,2.7
8543,739,2020,12,Couples,163,2.6
8544,924,2021,9,Family,17,3.7
8545,296,2019,11,Couples,210,4.0
8546,938,2022,11,Friends,106,4.2
8547,822,2021,2,Solo,59,2.7
8548,180,2022,12,Couples,427,3.0
8549,550,2019,4,Couples,37,1.3
8550,328,2021,5,Family,377,3.6
8551,385,2021,3,Family,97,3.1
8552,227,2018,10,Family,456,4.2
8553,57,2021,5,Couples,195,2.7
8554,542,2023,6,Solo,45,3.9
8555,849,2019,10,Solo,377,4.5
8556,720,2022,8,Solo,27,2.9
8557,985,2020,3,Solo,115,1.1
8558,93,2021,6,Family,412,4.8
8559,401,2021,11,Couples,146,2.9
8560,163,2023,6,Solo,56,3.4
8561,967,2019,12,Family,302,4.7
8562,294,2023,2,Friends,39,1.5
8563,878,2020,8,Family,289,1.5
8564,147,2022,1,Business,86,4.8
8565,694,2023,5,Family,281,4.8
8566,668,2020,6,Family,12,2.2
8567,727,2023,5,Couples,145,2.2
8568,493,2022,2,Friends,464,1.5
8569,837,2020,11,Couples,473,4.3
8570,830,2020,2,Family,311,4.6
8571,171,2022,3,Family,467,1.4
8572,47,2023,8,Business,169,4.6
8573,926,2020,3,Business,21,3.3
8574,12,2019,9,Friends,414,4.6
8575,791,2020,2,Friends,99,1.6
8576,320,2020,4,Business,52,3.9
8577,363,2019,4,Friends,450,1.9
8578,885,2020,3,Couples,359,3.5
8579,73,2020,11,Solo,436,3.6
8580,717,2020,2,Friends,498,2.0
8581,290,2023,5,Business,173,1.7
8582,340,2023,3,Family,105,2.4
8583,408,2019,6,Friends,95,1.7
8584,442,2022,11,Couples,349,3.6
8585,898,2022,2,Friends,5,4.8
8586,53,2021,7,Friends,401,3.5
8587,557,2023,7,Family,43,2.8
8588,84,2019,7,Family,289,4.0
8589,851,2023,3,Couples,370,1.9
8590,134,2021,12,Friends,49,5.0
8591,100,2018,7,Family,132,3.2
8592,989,2018,3,Couples,250,2.9
8593,419,2020,10,Family,125,1.3
8594,915,2019,3,Solo,493,2.7
8595,248,2021,3,Family,137,1.9
8596,277,2020,10,Couples,234,4.9
8597,948,2020,1,Family,239,4.5
8598,231,2020,9,Couples,335,2.7
8599,968,2021,1,Family,27,3.7
8600,208,2018,11,Solo,150,2.3
8601,156,2019,7,Couples,311,1.7
8602,886,2021,6,Couples,37,1.9
8603,356,2020,8,Family,489,3.5
8604,827,2020,10,Family,163,1.3
8605,2,2019,2,Business,416,1.4
8606,498,2019,3,Couples,301,3.4
8607,801,2022,3,Couples,64,3.6
8608,302,2019,4,Couples,359,2.9
8609,32,2022,6,Friends,110,3.5
8610,913,2023,10,Family,385,1.7
8611,830,2018,10,Couples,184,4.5
8612,781,2019,7,Solo,80,4.8
8613,973,2022,9,Friends,407,4.0
8614,780,2021,2,Family,417,1.3
8615,432,2021,6,Business,83,4.4
8616,594,2022,2,Friends,452,3.7
8617,412,2019,10,Solo,223,4.9
8618,364,2018,10,Couples,259,1.3
8619,167,2020,8,Couples,281,1.6
8620,679,2020,4,Family,275,3.6
8621,779,2023,8,Friends,389,4.0
8622,156,2023,4,Family,474,3.8
8623,694,2023,9,Solo,256,1.7
8624,97,2019,6,Couples,128,3.8
8625,45,2018,6,Couples,236,4.7
8626,678,2023,5,Friends,245,2.9
8627,518,2019,12,Family,134,2.0
8628,330,2023,8,Friends,47,1.3
8629,834,2021,10,Friends,343,3.4
8630,974,2018,11,Couples,159,3.2
8631,587,2021,6,Solo,34,2.6
8632,547,2022,3,Friends,388,1.2
8633,991,2021,8,Solo,11,1.4
8634,743,2020,2,Solo,393,3.6
8635,853,2022,2,Business,417,4.4
8636,360,2021,4,Couples,319,4.3
8637,961,2018,5,Couples,213,1.9
8638,678,2019,8,Business,275,3.9
8639,382,2020,2,Business,175,1.9
8640,427,2022,8,Solo,165,2.7
8641,593,2021,8,Friends,320,4.3
8642,298,2019,10,Business,379,4.6
8643,208,2019,9,Solo,416,3.6
8644,346,2021,7,Friends,71,4.5
8645,662,2021,1,Business,384,4.2
8646,957,2018,5,Couples,99,3.0
8647,356,2019,11,Couples,354,4.2
8648,859,2018,9,Couples,7,1.5
8649,573,2020,4,Family,297,3.6
8650,4,2020,2,Family,480,1.6
8651,701,2022,11,Business,235,3.9
8652,246,2018,8,Family,256,3.2
8653,774,2022,5,Family,305,3.7
8654,666,2018,8,Business,38,1.5
8655,581,2023,2,Friends,136,3.4
8656,401,2021,11,Family,221,1.3
8657,65,2020,10,Solo,314,1.3
8658,571,2021,4,Business,41,5.0
8659,851,2023,10,Family,355,2.5
8660,981,2021,3,Family,262,2.4
8661,374,2019,11,Couples,443,2.0
8662,658,2021,11,Couples,460,1.9
8663,873,2019,1,Business,454,3.2
8664,628,2019,12,Couples,426,3.8
8665,490,2021,10,Friends,401,3.7
8666,149,2023,1,Couples,304,1.1
8667,310,2023,12,Solo,413,4.6
8668,767,2019,10,Family,402,3.3
8669,674,2020,3,Couples,98,3.0
8670,142,2018,3,Solo,33,3.4
8671,51,2020,11,Solo,290,1.3
8672,329,2018,12,Friends,183,4.3
8673,483,2019,12,Couples,15,1.0
8674,718,2020,10,Friends,8,1.9
8675,854,2020,9,Friends,426,1.4
8676,609,2022,2,Solo,481,4.6
8677,711,2020,3,Business,277,2.2
8678,823,2022,5,Friends,404,4.5
8679,199,2019,12,Family,417,1.0
8680,96,2018,8,Business,419,1.1
8681,629,2022,6,Business,401,1.3
8682,276,2023,4,Solo,94,1.5
8683,34,2023,7,Solo,125,1.2
8684,353,2018,10,Solo,479,1.1
8685,138,2023,2,Couples,404,3.5
8686,940,2023,5,Business,295,2.5
8687,469,2022,6,Couples,166,4.9
8688,39,2022,1,Couples,359,4.4
8689,97,2019,10,Friends,352,4.7
8690,671,2022,12,Business,289,2.0
8691,848,2020,2,Couples,365,3.4
8692,162,2018,1,Couples,324,3.6
8693,864,2022,8,Friends,150,5.0
8694,816,2021,10,Solo,250,2.9
8695,289,2018,9,Couples,22,2.6
8696,142,2023,2,Business,105,4.6
8697,786,2019,4,Family,302,1.1
8698,662,2018,1,Solo,432,3.2
8699,851,2019,8,Friends,64,1.5
8700,260,2023,4,Couples,306,3.2
8701,841,2020,12,Family,481,2.3
8702,207,2019,3,Couples,98,5.0
8703,356,2023,1,Friends,214,3.1
8704,287,2022,7,Couples,210,3.7
8705,159,2023,9,Family,72,1.3
8706,345,2023,11,Business,392,3.3
8707,931,2019,3,Business,312,1.8
8708,138,2019,6,Family,77,1.5
8709,470,2018,1,Friends,55,3.8
8710,288,2018,6,Solo,404,5.0
8711,19,2020,6,Business,141,3.5
8712,487,2023,6,Friends,440,1.7
8713,173,2020,10,Solo,96,2.2
8714,925,2022,9,Couples,192,1.9
8715,358,2023,2,Business,381,3.4
8716,554,2019,11,Family,332,2.2
8717,368,2023,8,Solo,431,1.7
8718,267,2019,10,Couples,191,3.8
8719,236,2019,9,Solo,92,2.8
8720,505,2022,12,Friends,483,3.4
8721,204,2019,3,Business,19,2.5
8722,870,2018,7,Solo,440,4.7
8723,155,2020,5,Family,314,4.5
8724,329,2021,9,Business,133,2.3
8725,972,2018,9,Friends,139,3.9
8726,103,2023,3,Business,279,3.1
8727,824,2022,8,Couples,101,4.0
8728,28,2022,11,Couples,438,1.3
8729,15,2018,12,Friends,191,3.3
8730,476,2018,9,Business,216,4.3
8731,831,2019,7,Couples,364,2.9
8732,725,2022,4,Couples,169,1.6
8733,61,2020,7,Friends,285,3.7
8734,902,2019,10,Solo,36,3.1
8735,628,2023,12,Couples,247,3.7
8736,624,2018,9,Family,196,3.4
8737,219,2020,5,Couples,153,4.6
8738,674,2022,8,Solo,159,3.9
8739,444,2019,2,Couples,210,4.7
8740,172,2020,3,Friends,202,2.8
8741,95,2020,3,Friends,224,4.9
8742,833,2022,12,Friends,21,4.3
8743,598,2020,5,Family,215,3.1
8744,814,2018,11,Family,155,1.9
8745,302,2021,5,Business,404,4.6
8746,694,2022,10,Friends,37,4.2
8747,554,2018,6,Family,339,4.6
8748,385,2019,9,Family,405,2.9
8749,449,2019,4,Couples,122,1.9
8750,778,2023,6,Couples,318,3.1
8751,359,2018,10,Friends,108,2.9
8752,473,2020,5,Family,76,4.1
8753,201,2018,5,Family,364,1.4
8754,316,2019,11,Family,81,4.7
8755,616,2022,7,Friends,160,4.9
8756,337,2023,8,Business,422,1.7
8757,863,2020,12,Family,74,1.9
8758,375,2022,4,Couples,8,3.6
8759,892,2020,1,Couples,256,4.8
8760,991,2018,3,Business,443,3.7
8761,114,2020,6,Family,32,2.9
8762,829,2018,12,Friends,334,1.9
8763,901,2021,8,Couples,228,1.2
8764,926,2021,7,Business,78,4.8
8765,671,2020,9,Friends,471,1.4
8766,689,2022,2,Couples,120,2.2
8767,406,2021,9,Friends,218,2.6
8768,643,2018,10,Couples,292,4.7
8769,587,2019,3,Family,77,1.7
8770,893,2020,5,Solo,229,2.8
8771,367,2021,4,Business,385,1.1
8772,994,2021,6,Friends,415,4.3
8773,692,2021,7,Couples,267,1.5
8774,362,2019,11,Solo,313,4.1
8775,228,2023,9,Couples,147,2.6
8776,119,2021,1,Business,126,4.9
8777,408,2023,5,Business,364,3.1
8778,931,2021,8,Family,450,1.6
8779,907,2019,9,Friends,113,1.0
8780,59,2022,7,Friends,241,2.2
8781,833,2019,3,Couples,214,1.1
8782,261,2020,5,Family,318,1.9
8783,507,2021,5,Couples,461,4.4
8784,775,2018,1,Solo,267,2.7
8785,465,2018,6,Solo,489,2.9
8786,131,2019,5,Business,66,2.3
8787,520,2018,12,Couples,414,4.7
8788,772,2021,11,Family,117,2.1
8789,717,2019,5,Friends,368,1.5
8790,259,2019,4,Couples,299,4.9
8791,942,2023,7,Solo,154,3.0
8792,754,2020,8,Couples,100,2.5
8793,766,2023,1,Family,65,1.3
8794,975,2021,7,Family,194,4.0
8795,928,2022,3,Solo,57,4.9
8796,168,2023,9,Business,447,1.1
8797,740,2018,10,Business,36,1.8
8798,184,2021,11,Couples,24,1.3
8799,890,2019,2,Couples,343,1.5
8800,906,2023,3,Business,327,1.8
8801,385,2021,3,Couples,290,3.0
8802,597,2023,5,Couples,382,1.6
8803,562,2020,1,Family,27,1.2
8804,275,2022,8,Solo,201,1.8
8805,989,2020,4,Friends,278,1.1
8806,643,2023,11,Couples,68,4.2
8807,625,2021,9,Couples,256,4.7
8808,64,2018,9,Business,96,4.2
8809,879,2020,8,Couples,360,3.3
8810,810,2019,8,Business,484,1.7
8811,495,2023,10,Solo,228,1.9
8812,15,2018,6,Solo,34,3.7
8813,253,2019,1,Friends,381,1.2
8814,992,2023,6,Business,39,3.7
8815,311,2023,5,Friends,347,3.6
8816,180,2019,4,Couples,407,1.0
8817,324,2022,7,Business,191,1.6
8818,197,2020,11,Friends,237,2.7
8819,462,2020,4,Friends,96,2.7
8820,154,2023,5,Couples,164,2.6
8821,957,2020,12,Family,365,2.6
8822,959,2019,1,Business,371,3.4
8823,341,2022,7,Couples,97,4.6
8824,727,2019,3,Business,251,2.8
8825,336,2019,1,Family,204,2.2
8826,426,2023,2,Family,394,2.2
8827,273,2023,3,Friends,194,3.4
8828,574,2021,2,Solo,288,4.6
8829,482,2019,6,Couples,427,3.3
8830,349,2021,11,Couples,500,4.7
8831,801,2021,3,Business,358,2.1
8832,799,2018,12,Couples,86,1.2
8833,338,2019,9,Friends,93,3.4
8834,804,2018,2,Couples,421,2.1
8835,335,2018,5,Solo,72,1.9
8836,30,2020,12,Solo,493,4.4
8837,856,2019,9,Couples,227,3.9
8838,561,2019,12,Couples,98,4.9
8839,829,2022,12,Business,230,4.3
8840,211,2019,10,Couples,451,3.2
8841,576,2020,10,Couples,207,4.5
8842,712,2022,12,Family,316,1.4
8843,140,2019,2,Family,292,2.5
8844,249,2021,2,Business,443,1.7
8845,187,2021,2,Couples,302,3.4
8846,142,2019,6,Family,441,1.9
8847,462,2018,2,Business,368,3.4
8848,469,2018,12,Couples,11,2.1
8849,296,2020,11,Family,122,1.9
8850,490,2023,5,Friends,84,3.2
8851,29,2021,10,Solo,213,3.6
8852,660,2021,11,Business,386,1.4
8853,586,2021,1,Friends,236,2.0
8854,261,2022,1,Couples,241,2.7
8855,148,2018,9,Solo,411,1.3
8856,561,2018,7,Business,335,2.7
8857,498,2019,8,Couples,469,2.2
8858,297,2021,1,Business,408,1.2
8859,867,2023,5,Solo,385,3.4
8860,736,2021,11,Business,243,3.0
8861,702,2022,3,Couples,401,2.5
8862,948,2022,4,Friends,146,1.6
8863,741,2018,11,Couples,454,4.4
8864,893,2022,9,Family,475,5.0
8865,174,2021,7,Solo,458,1.4
8866,598,2020,3,Family,3,2.8
8867,38,2020,8,Solo,91,1.3
8868,63,2023,4,Solo,298,3.7
8869,271,2018,10,Couples,82,1.7
8870,192,2023,7,Friends,173,2.5
8871,10,2020,8,Friends,187,4.8
8872,962,2020,9,Solo,459,1.8
8873,313,2023,4,Solo,386,2.8
8874,608,2022,1,Solo,359,2.9
8875,785,2019,7,Couples,404,1.6
8876,314,2018,12,Friends,143,1.3
8877,337,2020,9,Couples,207,3.1
8878,822,2023,8,Friends,88,1.6
8879,231,2021,1,Couples,113,1.9
8880,988,2018,1,Couples,444,1.3
8881,486,2021,3,Business,226,2.3
8882,269,2021,9,Couples,365,4.0
8883,150,2022,3,Friends,437,3.1
8884,98,2021,9,Family,387,3.5
8885,545,2022,4,Friends,476,2.1
8886,701,2021,6,Solo,49,1.4
8887,767,2021,10,Couples,274,2.4
8888,857,2019,7,Solo,115,3.8
8889,84,2021,10,Family,241,3.5
8890,861,2023,8,Friends,387,3.4
8891,502,2022,12,Solo,123,3.5
8892,226,2022,8,Couples,34,2.8
8893,903,2022,9,Family,84,2.1
8894,455,2023,11,Solo,279,3.9
8895,842,2022,1,Solo,232,2.7
8896,866,2018,8,Friends,140,1.0
8897,484,2019,12,Couples,16,3.5
8898,759,2021,8,Friends,92,2.7
8899,227,2021,11,Family,188,3.3
8900,859,2018,2,Friends,159,1.7
8901,230,2021,8,Business,265,3.2
8902,178,2023,2,Solo,444,1.7
8903,48,2023,2,Business,198,3.7
8904,709,2020,6,Couples,226,1.6
8905,783,2022,8,Friends,307,2.3
8906,897,2021,10,Solo,80,1.9
8907,424,2021,9,Solo,53,4.1
8908,538,2021,7,Solo,9,2.9
8909,354,2020,8,Couples,8,2.2
8910,310,2021,10,Friends,73,1.8
8911,37,2021,12,Friends,112,3.6
8912,325,2021,3,Business,201,3.3
8913,291,2022,1,Solo,225,3.7
8914,876,2022,2,Family,303,3.6
8915,982,2019,12,Solo,189,3.7
8916,225,2022,10,Couples,428,4.5
8917,143,2019,8,Friends,429,2.2
8918,489,2022,11,Family,371,2.6
8919,181,2022,6,Family,157,4.8
8920,864,2023,2,Business,425,1.7
8921,509,2018,3,Business,355,4.6
8922,659,2023,6,Solo,303,2.7
8923,802,2023,12,Solo,175,2.6
8924,420,2022,12,Couples,405,4.2
8925,252,2019,7,Business,221,3.7
8926,986,2018,4,Family,293,2.5
8927,575,2018,2,Business,62,2.4
8928,351,2019,3,Family,142,1.4
8929,66,2020,8,Business,389,1.3
8930,645,2022,4,Business,124,1.5
8931,417,2018,3,Family,58,2.6
8932,686,2018,11,Couples,379,1.6
8933,582,2019,10,Business,464,4.7
8934,481,2019,12,Business,52,2.6
8935,818,2021,12,Business,361,1.7
8936,110,2021,6,Business,328,3.7
8937,645,2022,7,Couples,68,4.6
8938,862,2021,7,Family,310,4.1
8939,901,2023,5,Friends,102,2.3
8940,521,2023,8,Solo,497,5.0
8941,253,2018,3,Family,99,2.5
8942,67,2018,9,Couples,426,4.4
8943,518,2019,7,Family,189,1.3
8944,394,2023,12,Friends,78,1.7
8945,755,2020,10,Friends,399,3.5
8946,229,2023,7,Business,215,2.0
8947,462,2019,12,Solo,195,4.0
8948,860,2022,6,Couples,186,2.3
8949,711,2022,9,Business,215,3.8
8950,964,2019,5,Solo,407,3.1
8951,609,2021,11,Business,261,2.2
8952,965,2022,10,Friends,172,4.8
8953,265,2021,9,Couples,77,4.9
8954,144,2021,7,Solo,222,2.4
8955,894,2022,1,Solo,255,1.9
8956,635,2022,1,Couples,74,4.9
8957,535,2023,10,Family,315,4.0
8958,791,2022,6,Couples,387,3.0
8959,585,2019,8,Couples,79,3.4
8960,573,2020,11,Business,320,1.6
8961,466,2019,4,Friends,369,4.6
8962,552,2020,4,Family,393,3.3
8963,796,2022,11,Couples,241,1.6
8964,815,2020,6,Friends,314,1.6
8965,809,2020,1,Business,337,2.0
8966,997,2019,4,Friends,282,1.8
8967,249,2019,8,Business,117,3.5
8968,599,2021,1,Family,335,2.3
8969,649,2019,6,Solo,414,1.3
8970,186,2023,5,Couples,33,1.8
8971,707,2023,6,Solo,383,3.0
8972,529,2022,2,Couples,78,3.9
8973,283,2023,5,Solo,166,2.5
8974,946,2023,4,Business,113,2.7
8975,809,2023,3,Friends,409,1.5
8976,424,2022,12,Couples,30,1.0
8977,795,2021,2,Solo,473,2.1
8978,996,2018,10,Business,60,3.9
8979,555,2019,9,Family,399,3.9
8980,780,2022,8,Solo,348,1.5
8981,570,2023,12,Solo,344,4.7
8982,734,2019,6,Family,378,3.0
8983,76,2020,6,Couples,127,1.8
8984,642,2018,5,Family,154,4.0
8985,73,2022,5,Friends,284,3.2
8986,156,2018,9,Couples,438,2.4
8987,495,2022,9,Solo,44,4.8
8988,837,2021,2,Couples,258,1.8
8989,833,2023,10,Couples,262,3.4
8990,142,2020,5,Solo,94,4.2
8991,67,2022,9,Family,294,4.7
8992,286,2023,2,Business,186,3.3
8993,197,2022,5,Friends,155,2.4
8994,62,2023,6,Friends,4,2.9
8995,174,2020,12,Family,201,4.6
8996,286,2019,8,Business,36,1.1
8997,158,2019,7,Friends,69,1.1
8998,982,2020,3,Family,13,4.1
8999,545,2021,1,Family,362,2.9
9000,805,2019,5,Couples,483,4.4
9001,410,2019,11,Family,50,2.1
9002,415,2018,2,Family,184,3.2
9003,753,2023,10,Couples,347,2.2
9004,630,2021,2,Family,376,2.2
9005,395,2021,2,Family,254,2.9
9006,512,2019,7,Family,243,4.6
9007,981,2018,11,Business,472,1.2
9008,886,2022,3,Family,440,2.6
9009,824,2018,9,Family,247,4.2
9010,961,2018,4,Family,221,4.6
9011,861,2019,7,Friends,387,2.9
9012,638,2021,1,Business,419,4.3
9013,753,2022,11,Solo,155,2.8
9014,466,2021,5,Business,142,1.4
9015,80,2020,7,Friends,347,4.2
9016,435,2021,4,Friends,245,3.9
9017,456,2023,4,Solo,406,1.5
9018,422,2018,5,Family,264,2.2
9019,290,2019,10,Business,161,3.2
9020,53,2020,11,Business,47,4.1
9021,751,2022,2,Family,179,4.6
9022,283,2022,3,Couples,437,3.6
9023,692,2020,1,Couples,399,1.7
9024,879,2023,8,Family,9,2.1
9025,102,2018,5,Solo,82,3.7
9026,429,2022,8,Couples,344,3.4
9027,267,2021,7,Solo,424,1.6
9028,878,2020,5,Couples,445,4.5
9029,905,2019,8,Solo,378,2.7
9030,317,2019,9,Family,164,4.6
9031,903,2020,2,Couples,292,1.2
9032,211,2019,4,Couples,53,4.2
9033,445,2021,1,Solo,112,4.3
9034,553,2018,8,Family,479,2.5
9035,557,2021,12,Solo,272,4.1
9036,831,2018,8,Business,77,4.3
9037,177,2018,8,Family,46,4.7
9038,860,2020,9,Friends,178,2.7
9039,847,2023,3,Family,19,2.4
9040,139,2020,6,Family,60,4.5
9041,208,2022,8,Friends,201,1.5
9042,221,2022,4,Friends,474,4.2
9043,599,2019,12,Business,96,4.8
9044,459,2021,11,Friends,497,2.3
9045,846,2021,4,Business,229,3.2
9046,90,2018,2,Family,200,3.3
9047,862,2022,2,Friends,237,4.8
9048,443,2023,2,Family,328,3.1
9049,683,2019,1,Friends,128,4.3
9050,299,2021,9,Family,73,4.7
9051,175,2019,12,Friends,138,2.9
9052,711,2023,4,Couples,230,3.6
9053,406,2020,7,Couples,13,2.4
9054,777,2020,6,Family,252,1.4
9055,95,2020,11,Business,66,1.8
9056,437,2021,7,Solo,232,2.3
9057,801,2022,1,Friends,139,4.9
9058,762,2019,4,Couples,443,3.2
9059,633,2019,12,Friends,420,5.0
9060,471,2021,10,Friends,73,1.8
9061,858,2023,9,Family,365,1.5
9062,888,2022,5,Business,139,4.5
9063,801,2022,9,Business,243,3.7
9064,59,2022,11,Family,253,4.8
9065,682,2022,3,Solo,308,3.9
9066,250,2018,5,Friends,220,4.3
9067,707,2021,3,Friends,309,4.3
9068,831,2023,7,Business,36,3.2
9069,5,2018,10,Business,285,4.0
9070,250,2018,4,Couples,383,3.2
9071,664,2019,12,Solo,218,2.4
9072,685,2019,1,Couples,93,2.2
9073,375,2021,6,Couples,108,2.6
9074,802,2018,6,Solo,68,1.9
9075,827,2018,2,Business,102,4.4
9076,633,2022,10,Family,385,4.2
9077,660,2020,1,Business,293,4.6
9078,226,2019,11,Family,387,3.3
9079,194,2021,9,Business,301,3.0
9080,266,2019,11,Business,18,2.6
9081,88,2018,8,Family,375,5.0
9082,334,2019,7,Friends,100,2.9
9083,376,2023,9,Family,407,4.4
9084,128,2022,5,Couples,42,3.0
9085,615,2022,3,Solo,31,3.9
9086,611,2018,9,Family,100,3.6
9087,957,2020,12,Couples,37,3.4
9088,904,2021,10,Solo,408,1.2
9089,615,2019,12,Friends,437,3.6
9090,465,2019,12,Couples,42,3.7
9091,418,2023,7,Business,94,1.1
9092,743,2020,1,Family,132,2.2
9093,249,2019,5,Couples,164,2.1
9094,94,2018,5,Solo,293,2.9
9095,737,2022,10,Solo,101,3.3
9096,774,2019,4,Business,272,2.8
9097,151,2023,7,Solo,437,4.1
9098,280,2023,1,Couples,451,1.3
9099,294,2018,3,Solo,426,2.7
9100,648,2019,8,Family,214,4.1
9101,905,2022,12,Business,496,2.4
9102,730,2018,6,Solo,436,4.5
9103,553,2019,8,Business,200,3.5
9104,498,2018,10,Couples,92,3.4
9105,592,2019,10,Friends,58,2.7
9106,308,2020,1,Couples,412,2.8
9107,287,2020,8,Friends,118,2.0
9108,430,2021,7,Solo,47,3.5
9109,820,2023,7,Couples,409,2.4
9110,71,2023,10,Solo,139,1.2
9111,63,2021,9,Solo,398,4.3
9112,482,2018,5,Friends,167,4.4
9113,123,2021,11,Family,430,2.5
9114,809,2023,5,Couples,84,1.2
9115,255,2021,8,Friends,275,3.1
9116,767,2023,3,Solo,192,4.6
9117,314,2020,4,Couples,454,4.0
9118,232,2021,2,Friends,17,2.1
9119,614,2019,2,Friends,249,2.9
9120,750,2019,6,Solo,420,4.8
9121,322,2022,10,Friends,185,4.4
9122,261,2022,12,Solo,428,4.1
9123,421,2023,10,Friends,423,4.4
9124,246,2023,4,Couples,99,4.4
9125,12,2022,1,Couples,312,3.0
9126,341,2019,3,Family,5,1.1
9127,287,2019,12,Couples,72,4.2
9128,578,2020,1,Solo,149,1.9
9129,254,2021,11,Friends,351,3.5
9130,243,2018,11,Solo,86,2.4
9131,367,2018,11,Friends,335,2.2
9132,477,2022,11,Business,5,2.2
9133,31,2022,5,Business,295,2.3
9134,857,2023,6,Friends,426,1.5
9135,938,2019,7,Solo,389,1.6
9136,234,2018,1,Friends,430,1.1
9137,110,2020,8,Business,488,4.2
9138,38,2019,6,Family,101,4.9
9139,165,2021,9,Business,26,2.1
9140,697,2020,4,Solo,433,4.6
9141,74,2020,5,Business,174,3.6
9142,291,2018,9,Couples,160,2.1
9143,897,2019,8,Business,470,2.8
9144,601,2018,8,Solo,156,4.0
9145,103,2022,1,Business,290,2.5
9146,670,2020,6,Friends,285,1.7
9147,410,2019,2,Solo,77,4.8
9148,357,2019,6,Solo,84,1.9
9149,927,2018,11,Solo,281,4.9
9150,145,2023,6,Solo,489,1.3
9151,555,2019,8,Solo,262,2.3
9152,193,2022,5,Solo,232,2.1
9153,776,2019,3,Family,201,3.3
9154,515,2021,1,Family,2,4.5
9155,351,2021,3,Business,403,2.8
9156,204,2020,2,Family,84,4.8
9157,272,2021,12,Family,112,3.1
9158,999,2020,4,Couples,155,3.6
9159,326,2020,1,Business,341,2.6
9160,846,2022,10,Business,394,4.1
9161,432,2021,11,Friends,57,4.9
9162,561,2020,3,Couples,425,4.1
9163,672,2018,7,Couples,263,1.2
9164,586,2020,11,Friends,184,1.1
9165,243,2019,6,Couples,60,1.1
9166,877,2018,1,Couples,305,2.5
9167,824,2019,4,Business,8,1.4
9168,407,2019,12,Solo,220,5.0
9169,466,2022,12,Friends,108,4.3
9170,258,2023,2,Friends,139,2.0
9171,343,2020,4,Couples,294,4.4
9172,671,2021,1,Solo,20,1.9
9173,532,2019,7,Family,2,3.9
9174,860,2021,2,Couples,162,2.6
9175,35,2021,4,Couples,73,2.9
9176,725,2021,5,Friends,117,2.4
9177,90,2019,12,Friends,400,4.2
9178,525,2023,11,Family,319,3.0
9179,926,2018,4,Family,19,1.3
9180,24,2022,4,Family,497,2.1
9181,249,2021,1,Friends,216,3.2
9182,108,2022,6,Business,186,2.1
9183,78,2020,4,Business,344,1.2
9184,371,2019,7,Couples,495,2.9
9185,396,2023,4,Solo,188,4.9
9186,946,2021,10,Couples,215,4.3
9187,529,2020,5,Solo,193,3.4
9188,63,2019,12,Family,215,4.3
9189,758,2023,6,Friends,270,4.5
9190,249,2021,11,Couples,473,1.8
9191,563,2019,5,Friends,152,4.9
9192,540,2018,4,Family,231,4.3
9193,378,2021,4,Family,63,1.6
9194,527,2020,11,Family,357,4.7
9195,814,2022,8,Solo,379,3.6
9196,883,2021,12,Couples,8,4.0
9197,335,2020,8,Friends,120,2.5
9198,605,2021,2,Business,160,3.9
